share_count,post_count,follower_count,following_count,role_A,role_U,is_verified_False,has_wallet_False,has_wallet_True,is_online_False,is_online_True,username,user_id
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000258.9ec2cf998e8942fdbc5f214ff44ec1f8.1236,113
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,001890.4dc2bf2582de4b998b5af3e3c9802cfd.0720,114
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,001840.2c8a84a02646431490c233fc7de02aea.1135,115
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,001384.c2eeb53572a14411b27eb75b4ddf7f74.1233,116
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,001603.a40d39b238f7498ea8f1f064bee1513b.1916,117
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000225.d07dfdefa3c14ed69bdd16e98d72d7ca.0427,118
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000500.b8e5dd0c46c540c1b32b8e256bf046cb.1542,119
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,001507.1eb692acc08a4b44bbc6eada27e02200.1838,120
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000802.5c7216317e8e48ab8c592b71002c275f.1224,121
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,002005.9784b8c45dee4321ad2436fda4bbefba.1525,122
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,001930.6b8267f0024d4982a453de700fcbe4e6.0618,123
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000129.26aa5b87df3c40a4b9fe9bf3c8e0a5a3.1318,124
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,001778.ccac94eb9ffe4891b39c52c5b59e31a9.0748,125
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000785.b3c34731d49f4e85bb80c2bcf6b49169.1006,126
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,001677.1820678c912b4be486da8473fd95f2a6.1418,127
0.0,-0.03512005236876757,-0.14061553778642885,0.5958485670860395,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000492.7022bedb618548a8bb612355d20465e7.1748,128
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000523.0a74eb1504d345548c6e1f7948b9bc97.0240,129
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000415.1022f93a88bf4a95be24f9e48c1174ce.2129,130
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,001579.d904e21e6eae48aaaf568ca5469b5b5f.2251,131
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000304.4317e53a29ba4e748f29a4b5606665f7.0313,132
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,JORDANFLAMEZ23,133
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Jordan23,134
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,aisha,135
0.0,-0.03512005236876757,-0.14061553778642885,0.5958485670860395,0.0,1.0,1.0,1.0,0.0,1.0,0.0,000398.0b487dd6dfd94e18bf632fa82091ef26.0927,136
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,sachink,137
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,sachinkinh,138
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,sachinkin,139
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,linxwa23,140
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,linxwaa23,141
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,002034.cf7ab7c9b50644eb844d56ae03211175.1413,142
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,anna,143
0.0,-0.03512005236876757,0.40866390669180885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,ajay_06f4l8i5c,147
0.0,-0.03512005236876757,2.056502240126522,0.5958485670860395,0.0,1.0,1.0,0.0,1.0,1.0,0.0,nikhil,148
0.0,-0.03512005236876757,0.40866390669180885,0.5958485670860395,0.0,1.0,1.0,0.0,1.0,1.0,0.0,sky143,149
0.0,-0.03512005236876757,0.40866390669180885,0.5958485670860395,0.0,1.0,1.0,0.0,1.0,1.0,0.0,rajsingh181876,150
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,deepanshu_01l0i0c9f,151
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Dev,152
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,tusharsoni1205_06l4f0i6c,153
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,nisha,154
0.0,-0.03512005236876757,0.40866390669180885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Rahul,155
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Prajwal,156
0.0,-0.03512005236876757,-0.14061553778642885,0.5958485670860395,0.0,1.0,1.0,1.0,0.0,1.0,0.0,RAHUL_KINHA,157
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,bx4dt2kg7r_05f9l8i9c,158
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Swadhinms,159
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Rk24,160
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,vocal_06i7l9c3f,161
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,rdzz8b5xdx_06f9c0l8i,162
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,kajal,163
0.0,-0.03512005236876757,-0.14061553778642885,0.5958485670860395,0.0,1.0,1.0,1.0,0.0,1.0,0.0,jg6r97svhn_00c7l4f1i,164
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,priyanka_07l9i4c7f,165
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,ruta.labrence_09f9i4l6c,166
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,0.0,1.0,1.0,0.0,ashish200_04c1f4l5i,167
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,g2c69vw4vh_03l2i3c6f,168
0.0,-0.03512005236876757,-0.14061553778642885,-0.17898702080217832,0.0,1.0,1.0,1.0,0.0,1.0,0.0,v9s7xdmw82_07c2l5f4i,169
0.0,-0.03512005236876757,0.40866390669180885,0.5958485670860395,0.0,1.0,1.0,1.0,0.0,1.0,0.0,suryansh_02i4f6c4l,170
